,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.GoodForMeal.dessert,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.GoodForMeal.dinner,attributes.GoodForMeal.brunch,attributes.GoodForMeal.breakfast,attributes.BusinessParking.garage,attributes.BusinessParking.street,attributes.BusinessParking.validated,attributes.BusinessParking.lot,attributes.BusinessParking.valet,attributes.Ambience.romantic,attributes.Ambience.intimate,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.divey,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Ambience.casual,attributes.BusinessAcceptsCreditCards,attributes.BusinessAcceptsBitcoin,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.GoodForDancing,attributes.CoatCheck,attributes.HappyHour,attributes.Music.dj,attributes.Music.background_music,attributes.Music.no_music,attributes.Music.jukebox,attributes.Music.live,attributes.Music.video,attributes.Music.karaoke,attributes.BestNights.monday,attributes.BestNights.tuesday,attributes.BestNights.friday,attributes.BestNights.wednesday,attributes.BestNights.thursday,attributes.BestNights.sunday,attributes.BestNights.saturday,attributes.Ambience,attributes.BusinessParking,attributes.DogsAllowed,attributes.BYOBCorkage,attributes.DriveThru,attributes.Smoking,attributes.AgesAllowed,attributes.Corkage,attributes.BYOB,attributes.GoodForMeal,attributes.Music,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegetarian,attributes.BestNights,attributes.Open24Hours,attributes.DietaryRestrictions,attributes.RestaurantsCounterService
5149,j3NoIidtyVJ9iUfyG9X3Qw,Chapel in the Clouds,2000 Las Vegas Blvd S,Las Vegas,NV,89104,36.1472468,-115.1560311,4.0,17,1,Restaurants,True,True,True,average,,True,2,False,,True,paid,full_bar,casual,True,False,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,iH6heFdMwPXk9GIO6PwUvA,Beerhaus,3782 Las Vegas Blvd S,Las Vegas,NV,89109,36.1034073873,-115.1746588804,3.5,426,1,"Food,Bars,Breweries,Beer Bar,Restaurants",False,False,False,loud,True,True,2,True,True,True,free,full_bar,casual,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,,,,False,False,True,False,,,,,,,False,False,True,False,True,False,True,,,,,,no,,,,,,,,,,,,,,,,
5151,SEjyjYlMfFFzkHaru6JadA,Ricardo's Mexican Restaurant,4930 W Flamingo Rd,Las Vegas,NV,89103,36.115863,-115.208486,3.5,487,1,Restaurants,True,True,True,average,True,True,2,False,True,True,free,full_bar,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,n8XlV8E3BUBBF1gCe6mvEg,House of Vino,"8053 N Durango Dr, Ste 160",Las Vegas,NV,89131,36.3076324,-115.2785988,3.5,35,0,"Restaurants,Food,Delis,Specialty Food,Beer,Wine & Spirits,Sandwiches",True,False,False,average,,True,2,True,True,True,no,full_bar,casual,False,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,0eZHVYDyACtVVOIgoBlV3g,Da Sheng Chinese Cuisine,"Chinatown Mall, 4255 W Spring Mountain Rd",Las Vegas,NV,89102,36.1254890343,-115.1970778406,3.5,46,0,Restaurants,True,False,False,average,,True,1,False,True,True,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,eXdEJOFH5VdCEsf9LUcmkA,Herbst Market,9475 West Desert Inn Rd,Las Vegas,NV,89117,36.129245375,-115.298877731,2.5,10,1,"Beer,Wine & Spirits,Food",,,False,,,True,2,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,jfUarAupxK2BwoYj8hjQVw,Jimmy's Seaside Fries,"3635 S Las Vegas Blvd, Ste 617",Las Vegas,NV,89109,36.1139147095,-115.1720068265,3.5,6,0,"Food,Fast Food,Restaurants",True,False,,,,True,1,True,False,False,free,,casual,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,w2H8483LFXrth8X-cpku0Q,Big Dog's Bar and Grill,1511 N Nellis Blvd,Las Vegas,NV,89110,36.18713,-115.062617,4.0,9,0,"Bars,Beer,Wine & Spirits,Restaurants,Food,Breweries",True,False,,,,True,2,False,,,,full_bar,casual,True,False,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
5157,dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,"3775 Spring Mountain Rd, Ste 301",Las Vegas,NV,89102,36.1257028382,-115.1895290333,4.5,649,1,"Bars,Ramen,Sushi Bars,Beer,Wine & Spirits,Food,Restaurants,Tapas Bars",True,True,False,average,True,True,2,False,True,True,free,full_bar,casual,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,,,False,False,False,False,,,,,,,,,,,,,,,,False,,,no,,,,,,,,,,,,,,,,
5158,Wq9yflrKX79xKiY__BvCoQ,Magnolia Ice Cream and Treats,3890 S Maryland Pkwy,Las Vegas,NV,89119,36.118245,-115.135727,4.5,122,1,"Ice Cream & Frozen Yogurt,Restaurants,Shaved Ice,Desserts,Food",,,False,,,False,1,,True,,no,,,,False,,,,,,,False,False,False,True,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,TmIucPRTngutrjDpC0nXgQ,Black Tap,3355 S Las Vegas Blvd,Las Vegas,NV,89109,36.122774,-115.170469,4.0,521,1,"Beer Bar,Bars,Restaurants,Burgers",True,False,False,loud,True,True,2,True,False,True,free,full_bar,casual,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,,,,,False,,,,,,,,,,,,,,,,,
5160,Lzg7YuoP1SDyg2S5lvBvhg,Good Fella Korean Bistro,"5035 S Fort Apache Rd, Ste 106",Las Vegas,NV,89148,36.097675,-115.2976027,4.5,167,1,"Bars,Restaurants",True,True,False,quiet,True,True,2,False,True,True,no,none,casual,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,,,False,False,False,False,,,,,,,False,False,True,False,False,True,True,,,False,,,no,,,,,,,,,,,,,,,,
5161,EUskCVPgHoIGl3Ao0VUNLA,Fernandez Hot-Dogs,1959 E Charleston Blvd,Las Vegas,NV,89104,36.1589789702,-115.1222431032,5.0,8,1,"Food,Hot Dogs,Restaurants,Food Trucks",True,False,,,,True,1,,False,True,,none,casual,True,False,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,PbNKg8t_VNKzxPKydtkFDg,Checker's,7210 S Durango Dr,Las Vegas,NV,89113,36.057182,-115.278528,2.0,76,0,"Burgers,Sandwiches,Fast Food,Restaurants",True,False,False,average,False,True,1,True,True,False,no,none,casual,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
5163,CO5ofU1HQIBf1KWvb5ysLQ,Shake Shack,"905 S Grand Central Pkwy, Ste 1700",Las Vegas,NV,89106,36.162831,-115.159245,4.0,75,1,"Burgers,Ice Cream & Frozen Yogurt,Restaurants,Food,Fast Food",True,False,False,average,False,True,2,True,True,True,no,beer_and_wine,casual,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
5164,c0ZerP3dvw3x2IWXzNKDyQ,Victorian Cafe,"Bill's Gamblin' Hall & Saloon, 3595 Las Vegas Blvd S",Las Vegas,NV,89109,36.115023,-115.171781,3.0,149,0,Restaurants,True,False,False,average,,True,1,False,,False,no,full_bar,casual,True,False,,,,,,,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,rioQ_p2pILNbJ4Xp5jW6-Q,Downtown Container Park,707 Fremont St,Las Vegas,NV,89101,36.1677166,-115.1383532,4.0,787,1,"Food,Restaurants",True,False,,,True,True,2,True,True,False,free,full_bar,casual,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,9tLCuUmw3Tlco-tKPGkIWQ,Teriyaki Madness,"5705 Centennial Ctr Blvd, Ste 190",Las Vegas,NV,89149,36.2647162637,-115.2580938469,4.0,134,1,"Fast Food,Restaurants",True,False,True,average,False,True,1,True,True,True,free,none,casual,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,-0RkJ_uIduNLWQrphbADRw,Rooster Boy Cafe,"2620 Regatta Dr, Ste 113",Las Vegas,NV,89128,36.2075389,-115.2681541,4.5,61,1,"Coffee & Tea,Cafes,Food,Restaurants,Breakfast & Brunch",,False,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,Jd-XHSl0t0JWotORH0IsSg,Papa John's Pizza,"5045 W Tropicana Ave, Ste 101",Las Vegas,NV,89103,36.1002318771,-115.2097905388,2.0,62,1,"Pizza,Restaurants",True,False,True,average,,True,2,False,,False,no,none,casual,True,True,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,1BtNZszIr8LvtPOhN0X4Mw,Gold Mine Bar & Grill,3950 Koval Ln,Las Vegas,NV,89109,36.1179234185,-115.1607697557,2.5,33,1,"Restaurants,Bars",True,False,,,True,True,2,True,False,True,free,full_bar,casual,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,False,,True,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,E35tgfjzj5P5PV_w7Kgu8w,Wildburger,2800 S Rancho Dr,Las Vegas,NV,89102,36.1939353943,-115.1919021606,4.0,16,0,"Bars,Food,Burgers,Restaurants",True,False,False,average,,True,1,False,,True,no,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,bRR4gsjHv0F_RnRGjQBqlg,CJ's Italian Ice & Custard,3555 S Durango Dr,Las Vegas,NV,89147,36.1250824,-115.2794907,4.5,350,1,"Ice Cream & Frozen Yogurt,Food,Restaurants,Desserts",True,True,True,average,,True,1,True,True,False,no,none,casual,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
5172,Cr066pnTj0ioEMZRTHgMOw,Flame Kabob,"4440 S Maryland Pkwy, Ste 109",Las Vegas,NV,89119,36.1086435451,-115.1372337341,3.5,97,0,"Halal,Restaurants",True,False,True,average,,True,2,True,True,True,free,none,casual,True,True,,,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,1yWINuTOUBQj8ELqRNDOWA,Gelato Bar,3849 Spring Mountain Rd,Las Vegas,NV,89102,36.1265013,-115.1912003,4.5,542,1,"Desserts,Coffee & Tea,Food,Gelato",,,False,,,True,1,False,True,,free,none,,,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,lOQPeguczAueJnLmDUTfGg,Bonito Michoacan,3715 S Decatur Blvd,Las Vegas,NV,89103,36.122214,-115.2088779,4.0,752,1,Restaurants,True,True,True,average,True,True,2,False,True,True,free,full_bar,casual,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
5175,UvF68aNDfzCWQbxO6-647g,Mr. Sandwich,"4215 Spring Mountain Rd, Ste B108",Las Vegas,NV,89102,36.1261620061,-115.1914208691,3.5,182,0,"Sandwiches,Restaurants",True,False,True,average,,True,1,False,,True,free,none,casual,True,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,rhYZCUiywRknWKieJ75zug,Mad Matty's Bar & Grille,8100 W Sahara Ave,Las Vegas,NV,89117,36.144462,-115.268061,3.5,40,1,"Restaurants,Bars",False,True,False,quiet,,True,2,False,True,True,free,full_bar,casual,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,5W37Wy6f4kptoHAU0KX7yg,The Coffee Bean & Tea Leaf,McCarran Airport,Las Vegas,NV,89119,36.0809050915,-115.1467652991,3.0,38,1,"Food,Coffee & Tea",,,False,,,True,1,False,False,,no,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,QWgGaMiZ7XxaJ6NMDCSthg,El Rey Del Machete,6055 E Lake Mead Blvd,Las Vegas,NV,89156,36.1956146,-115.0405289,4.0,8,1,Restaurants,True,False,,,,True,2,False,,True,,,,True,False,False,False,False,False,False,False,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,BN_GVKaX0jnaVI4Ar1iV2w,Straight Up Gaming & Martini Lounge,4970 S Fort Apache Rd,Las Vegas,NV,89148,36.05798,-115.31953,3.5,20,0,"Restaurants,Bars",False,True,,,,True,2,False,,,,full_bar,casual,True,False,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,xQa1-m8CwbhGpCUt5SBXog,Terrible Herbst #290,6050 W Sunset Rd,Las Vegas,NV,89118,36.0714616,-115.2237193,3.0,3,1,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,coBLz73uWQp1gbMQGkvM3g,Geisha House Steak & Sushi,9719 W Flamingo Rd,Las Vegas,NV,89147,36.1139473,-115.3045911,4.0,276,0,"Restaurants,Sushi Bars,Steakhouses",True,False,False,average,,True,2,True,False,True,free,full_bar,casual,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,28WnwHfqpneCfxouemOmeA,7-Eleven,2003 Jones Blvd,Las Vegas,NV,89108,36.1961875186,-115.2233742177,1.0,3,1,"Food,Coffee & Tea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,NTQXBbCa5Ugj5lNr6E4J5w,Backstage Deli,3900 Las Vegas Blvd S,Las Vegas,NV,89109,36.0949664075,-115.1769688478,4.0,209,1,"Delis,Restaurants,Sandwiches,Breakfast & Brunch",True,False,False,average,False,True,2,False,False,False,free,none,casual,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,95TwO5NbFeH7Kz7_OYr1Ig,Triple Play American Grill,7006 W Charleston Blvd,Las Vegas,NV,89117,36.1597806,-115.2517789,4.5,80,0,"Restaurants,Burgers,Cheesesteaks",True,False,False,average,True,True,1,False,True,True,no,full_bar,casual,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,False,,False,,,,,,,,,,,,,,,,,
5185,7zMwR4FkvTbSGY0vRT5Ljg,Angry Blasian,719 N Nellis Blvd,Las Vegas,NV,89110,36.1756319573,-115.062956661,4.5,70,1,"Restaurants,Soul Food,Comfort Food",True,True,False,average,True,True,1,False,True,True,no,none,casual,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,fWetLvfQXqpZcBQLHldUhA,The D Casino Hotel,301 Fremont St,Las Vegas,NV,89101,36.169101,-115.143236,3.0,951,1,Bars,False,True,,very_loud,,,2,False,True,True,paid,full_bar,,True,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,,,,,,yes,,,,,,,,,,,,,,,,
5187,MDSQf7tnGLjeOcujX5DjHA,Island Style B.B.Q.,"3555 S Durango Dr, Ste B101",Las Vegas,NV,89147,36.1248977,-115.2791715,2.5,6,0,"Barbeque,Restaurants",,,,,,True,1,False,,,,none,casual,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,VEcI0bURmJtf0B9UPSEMDA,Millano Pizzeria,"4850 W Flamingo Rd, Ste 6",Las Vegas,NV,89103,36.1165039,-115.2068875,3.5,10,0,"Restaurants,Pizza",True,True,True,average,True,True,1,False,True,True,no,none,casual,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
5189,1ME-zOtZ9HApzJUOpR0-vQ,El Herradero Mexican Restaurant,1725 E Warm Springs Rd,Las Vegas,NV,89119,36.0571445,-115.1286093,4.0,95,1,Restaurants,True,False,True,quiet,,True,1,False,True,True,no,none,casual,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,QAqhVySdhRFFHgE1TJ_3VA,Sprouts Farmers Market,6150 N. Decatur Blvd,Las Vegas,NV,89031,36.271702,-115.2065902,4.5,6,1,"Food,Specialty Food",,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,cbgIpJwmPVI6Zf7nUIXdFw,Pizza Company,2275 E Sunset Rd,Las Vegas,NV,89119,36.0711094,-115.1210546,4.0,214,1,"Pizza,Restaurants,Food",True,False,True,average,False,True,1,False,True,False,no,none,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,1CaM8eIvl41l4f3V-V-cAw,Smooth Eats,"124 S 6th St, Ste 160",Las Vegas,NV,89101,36.167893793,-115.1402384607,4.5,127,1,"Food,Specialty Food,Juice Bars & Smoothies,Vegetarian,Comfort Food,Restaurants,Sandwiches",True,False,False,quiet,False,True,1,True,True,False,free,none,casual,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
5193,xWvs1-iNlJtw3NTyWl2BbA,Tinoco's Kitchen,"Las Vegas Club Hotel, 18 E Fremont Street",Las Vegas,NV,89101,36.1697096,-115.1236952,4.0,31,0,Restaurants,True,True,,quiet,,True,2,False,,False,no,full_bar,casual,True,False,,,,,,,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,Y5AahskUCn0NT_4yQdGGcg,Palengke Oriental Market,5051 Stewart Ave,Las Vegas,NV,89110,36.1659508978,-115.063610882,4.0,12,1,Food,,,True,,,True,1,,False,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,YhCAJ8acd1X7GkCHPhD8Xw,BLT Burger,3400 Las Vegas Blvd S,Las Vegas,NV,89109,36.1202445884,-115.1733899117,3.5,1059,0,"Restaurants,Burgers",True,False,False,average,,True,2,False,False,True,no,full_bar,casual,True,False,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,g-vuRyYyVDUryFZlhhrZQA,American Beer and Cocktails,3535 Las Vegas Blvd S,Las Vegas,NV,89109,36.117741,-115.170106,3.0,78,1,Bars,,False,,,,,2,True,False,True,free,full_bar,,True,,,,,,,,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,,,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
5197,vAuzGR-ufeLu3Y_U5UlO_w,Stick E Rice,2544 E Desert Inn Rd,Las Vegas,NV,89121,36.1308785,-115.1150025,4.0,54,0,Restaurants,True,True,True,quiet,,True,2,False,,False,no,none,casual,True,True,,,,,,,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,cQzFj5GNz8l_VMJJnW4mLw,The Edge of Town,10490 W Cheyenne Ave,Las Vegas,NV,89129,36.218866,-115.3253819,3.5,97,1,Restaurants,True,False,False,average,,True,2,False,True,True,no,full_bar,casual,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,IyrDnrvUKpndj5zIv1KvGQ,Doña Maria Tamales Restaurant,910 Las Vegas Blvd S,Las Vegas,NV,89101,36.1594983312,-115.1473491,3.5,277,1,"Seafood,Restaurants,Desserts,Food",True,True,True,average,,True,2,False,True,True,free,full_bar,casual,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
5200,q6Wa5iJwcuBxMpI2kZXUAQ,Robertos Taco Shop,5117 W Charleston,Las Vegas,NV,89146,36.1587169377,-115.2087013798,2.5,56,1,Restaurants,True,False,False,average,,True,1,False,False,False,no,none,casual,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,B3GjNu23NqsbGnhcth_MNw,Palermo Pizza Kitchen,"5625 S Rainbow Blvd, Ste E",Las Vegas,NV,89118,36.0865493,-115.2438663,2.0,3,0,"Restaurants,Pizza",True,False,,,,True,1,False,,,,,casual,False,True,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,dn_ipqbm7_jUz5X3rDez_A,Todd English P.U.B.,3720 S Las Vegas Blvd,Las Vegas,NV,89158,36.1083176,-115.174085,3.5,1411,0,"Food,Restaurants,Bars,Beer,Wine & Spirits",False,True,False,average,,True,2,True,False,True,free,full_bar,casual,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,,False,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
5203,LrUH7LqLivlDk_sCB7DhKw,Walgreens,2400 E Tropicana Ave,Las Vegas,NV,89121,36.1004481,-115.1183676,4.0,12,1,Food,,,False,,,False,1,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,OlWWHMKPSroPqnLd1I5ujg,Denny's,6300 W Charleston,Las Vegas,NV,89102,36.159466,-115.2305792564,2.5,78,1,"Diners,Restaurants,Breakfast & Brunch",True,False,False,average,,True,2,False,True,False,free,none,casual,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,xnu43HypkYDuawBEHYn0qA,The Beef Jerky Store,"112 N 3rd St, Ste B",Las Vegas,NV,89101,36.170582,-115.1422946,4.5,179,1,"Food,Specialty Food,Candy Stores",,,False,,,True,2,,True,,,,,,False,,,,,,,True,True,False,False,False,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,PFOPBxMDFZM0vFrI5R8txQ,McDonald's,2310 E Serene,Las Vegas,NV,89123,36.0230862,-115.1243667,1.5,17,1,"Restaurants,Coffee & Tea,Fast Food,Burgers,Food",True,False,False,very_loud,,True,1,False,True,False,free,,casual,True,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,UgMGhcUZVYWcUeUjo6UDMg,Le Macaron Venetian,"3377 S Las Vegas Blvd, Unit 2353",Las Vegas,NV,89109,36.1218691,-115.1696529,4.0,87,1,"Specialty Food,Champagne Bars,Coffee & Tea,Bars,Bakeries,Macarons,Food",,,False,,,True,2,,False,,,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,h-whOh2Bu2rL6zjvXXVtog,Tacos Los Toritos,"2560 S Maryland Pkwy, Ste 9",Las Vegas,NV,89169,36.1427591,-115.1351284,4.0,35,1,Restaurants,True,False,True,quiet,False,True,1,True,True,True,no,none,casual,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,mXtcO2phv1wYcI_OhL6D9g,Siam Thai Kitchen,604 N Rainbow Blvd,Las Vegas,NV,89107,36.179679,-115.241972,4.0,77,0,Restaurants,True,False,True,quiet,True,True,1,False,True,False,no,none,casual,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
